# x,y,right_width,left_width
7.050642374577282112e+01,-3.460912277887521071e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.927846328498982587e+01,-3.543870396178543558e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.801299863877369489e+01,-3.607424840374225283e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.673845102001428131e+01,-3.647910171299829329e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.548324164160132455e+01,-3.661660949780619490e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.427328508942059671e+01,-3.645671540122468457e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.310805986481220486e+01,-3.603894908995513902e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.197119063464413102e+01,-3.544457127065315660e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.084608693276292968e+01,-3.475540893094130723e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.971615829301509848e+01,-3.405328905844217502e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.856481424924717771e+01,-3.342003864077834407e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.737546433530562240e+01,-3.293748466557235588e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.613231923251527178e+01,-3.268223355120679230e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.485413408272448521e+01,-3.251773415517922672e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.355924448587904863e+01,-3.234588640864735964e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.225264448945577556e+01,-3.216207303971175691e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.093932814093149375e+01,-3.196167677647297367e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.962428948778304516e+01,-3.174008034703156511e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.831252257748728596e+01,-3.149266647948810771e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.700902145752101546e+01,-3.121481790194314243e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.571878017536106142e+01,-3.090191734249724576e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.444679277848429422e+01,-3.054934752925096220e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.319805331436749896e+01,-3.015249119030486114e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.197755583048753181e+01,-2.970673105375949774e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.079029437432120631e+01,-2.920744984771542718e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.964126299334542125e+01,-2.865003030027322950e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.853545573503690491e+01,-2.802985513953343855e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.747786664687255609e+01,-2.734230709359662015e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.647348977632920253e+01,-2.658276889056335435e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.552731917088365776e+01,-2.574662325853417499e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.464389102630033790e+01,-2.482981144673814455e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.381409564270990131e+01,-2.384492096960642726e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.301318309688308261e+01,-2.282361843413127289e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.221554442035784405e+01,-2.179861837373981004e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.139557064467219050e+01,-2.080263532185916020e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.052765280136418369e+01,-1.986838381191651237e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.958618192197170060e+01,-1.902857837733895252e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.854554903803290244e+01,-1.831593355155367320e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.739962335390576698e+01,-1.776243706098028596e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.620993654821126029e+01,-1.738494067648567665e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.499283410310459885e+01,-1.716678188819213702e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.375201138032862502e+01,-1.708570937565402303e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.249116374162619536e+01,-1.711947181842566934e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.121398654874016643e+01,-1.724581789606143900e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.992417516341342321e+01,-1.744249628811569153e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.862542494738883647e+01,-1.768725567414277577e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.732143126240919173e+01,-1.795784473369702994e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.601588947021744502e+01,-1.823201214633283840e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.471249493255639607e+01,-1.848750659160452514e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.341494301116887300e+01,-1.870207674906644613e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.212693105129264382e+01,-1.885341185567582301e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.085308713814328030e+01,-1.889130815812075426e+01,1.500000000000000000e+00,1.500000000000000000e+00
9.601281001381238411e+00,-1.871220202323162596e+01,1.500000000000000000e+00,1.500000000000000000e+00
8.384582788188083669e+00,-1.831077564964586912e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.217795089404120290e+00,-1.772121893803310755e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.115722781696604216e+00,-1.697777391645236023e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.093170741732592433e+00,-1.611468261296266746e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.164943846179369302e+00,-1.516618705562306246e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.345595772246127808e+00,-1.416616199911859297e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.639983262354519411e+00,-1.313430451644303787e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.040405851253353831e+00,-1.207195205487118983e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.538327811319561533e+00,-1.097922084236547136e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.125213414930357203e+00,-9.856227106888304945e+00,1.500000000000000000e+00,1.500000000000000000e+00
7.925269344628418366e-01,-8.703087076402148625e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.317326422940595876e-01,-7.519916978869375157e+00,1.500000000000000000e+00,1.500000000000000000e+00
3.342948108011682962e-01,-6.306833042252463883e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.916777123611552724e-01,-5.063951494513815987e+00,1.500000000000000000e+00,1.500000000000000000e+00
9.534561935129204358e-02,-3.791388563615853968e+00,1.500000000000000000e+00,1.500000000000000000e+00
3.676280414853749789e-02,-2.489260477521042958e+00,1.500000000000000000e+00,1.500000000000000000e+00
7.393539130049475716e-03,-1.157683464191755718e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.297903327071026069e-03,2.032262484095497257e-01,1.500000000000000000e+00,1.500000000000000000e+00
2.152749154220146011e-03,1.593352432320443768e+00,1.500000000000000000e+00,1.500000000000000000e+00
9.209768951137675685e-03,3.012578859578503909e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.133742844072571643e-02,4.460789302221300545e+00,1.500000000000000000e+00,1.500000000000000000e+00
0.000000000000000000e+00,5.937867532286418282e+00,1.500000000000000000e+00,1.500000000000000000e+00
-3.264211471366706974e-02,7.443425190675981185e+00,1.500000000000000000e+00,1.500000000000000000e+00
-8.630609931049093575e-02,8.973898700690135399e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.554546314699223331e-01,1.052367039207796040e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.344621718501684882e-01,1.208708810875553041e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.177031811096640013e-01,1.365849969463890545e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.995521199065308338e-01,1.523225299364411711e+01,1.500000000000000000e+00,1.500000000000000000e+00
-4.743834488991467424e-01,1.680269584968723251e+01,1.500000000000000000e+00,1.500000000000000000e+00
-5.365716287458610623e-01,1.836417610668432587e+01,1.500000000000000000e+00,1.500000000000000000e+00
-5.804911201047957547e-01,1.991104160855138616e+01,1.500000000000000000e+00,1.500000000000000000e+00
-6.005163836344706851e-01,2.143764019920457997e+01,1.500000000000000000e+00,1.500000000000000000e+00
-5.910218799930362366e-01,2.293831972255988205e+01,1.500000000000000000e+00,1.500000000000000000e+00
-5.463820698388133223e-01,2.440742802253339505e+01,1.500000000000000000e+00,1.500000000000000000e+00
-4.609714138300944342e-01,2.583931294304113635e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.291643726252289071e-01,2.722832232799918017e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.453354068824523893e-01,2.856880402132361496e+01,1.500000000000000000e+00,1.500000000000000000e+00
9.614102273994262760e-02,2.985510586693047230e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.008904555836352301e-01,3.108157570873576958e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.745384309903613484e-01,3.224256139065565208e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.222710488301800069e+00,3.333241075660608033e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.751032166859658901e+00,3.434547165050315698e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.365129006005645351e+00,3.527609191626298468e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.070626545081466929e+00,3.611861939780155240e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.873150323428802722e+00,3.686740193903494855e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.778325880389417080e+00,3.751678738387921896e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.791778755304989090e+00,3.806112357625042364e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.919134487517197840e+00,3.849475836006462259e+01,1.500000000000000000e+00,1.500000000000000000e+00
8.153317752725513401e+00,3.879811063421728079e+01,1.500000000000000000e+00,1.500000000000000000e+00
9.417738137358099948e+00,3.887880445123411732e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.067403531505280512e+01,3.872005772782979705e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.192147916772890426e+01,3.836540156781424571e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.315976742172682634e+01,3.785905254584783108e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.438859780338714245e+01,3.724522723659083567e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.560766803905032418e+01,3.656814221470359882e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.681667585505691420e+01,3.587201405484647410e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.801531897774739832e+01,3.520105933167968715e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.920329513346233341e+01,3.459949461986360575e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.038030204854224792e+01,3.411153649405855504e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.154603744932761344e+01,3.378140152892481751e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.270019906215893002e+01,3.365330629912274674e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.384249174329255538e+01,3.377129557530027171e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.497390871116687094e+01,3.414836947059394845e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.609821513002803783e+01,3.473073468443736544e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.721953582963132590e+01,3.545593133732683100e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.834199563973201919e+01,3.626149954975851131e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.946971939008550123e+01,3.708497944222871467e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.060683191044701346e+01,3.786391113523363572e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.175745803057189676e+01,3.853583474926951169e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.292572258021543519e+01,3.903829040483256563e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.411575038913295543e+01,3.930881822241903478e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.533162934965017143e+01,3.928501996812403263e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.655581204422736619e+01,3.894060499995970304e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.771274650714912013e+01,3.834608760121457749e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.872773842517982246e+01,3.758041552910142968e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.959049858071003314e+01,3.667569259248332969e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.031519420555072486e+01,3.564623461866197829e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.091603956738916281e+01,3.450632322419636466e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.140724893391258377e+01,3.327024002564533589e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.180303657280823870e+01,3.195226663956785274e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.211761675176337860e+01,3.056668468252283333e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.236520373846524024e+01,2.912777577106921001e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.256001180060107458e+01,2.764982152176588670e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.271625520585811842e+01,2.614710355117179574e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.284814822192367956e+01,2.463390347584584106e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.296990511648492372e+01,2.312450291234698341e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.309574015722914453e+01,2.163318347723415513e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.323986761184360716e+01,2.017422678706620331e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.341650174801550577e+01,1.876191445840211713e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.363985683343214816e+01,1.741052810780080051e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.392414713578072849e+01,1.613434935182118579e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.428358692274854036e+01,1.494765980702219110e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.473239046202279212e+01,1.386474108996272037e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.528477202129079160e+01,1.289987481720172013e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.595494586823973293e+01,1.206734260529810143e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.675712627055689552e+01,1.138142607081078239e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.770552614213914921e+01,1.085640498132274701e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.880311436040027218e+01,1.049120225582316834e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.001435548524888475e+01,1.023215249459421727e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.129547879825702239e+01,1.001434274258206614e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.260271358099663530e+01,9.772860044732873064e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.389228911503958841e+01,9.442791445992860133e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.512043468195801665e+01,8.959223991308178370e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.623795508899752349e+01,8.272467756763546731e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.716492736318099332e+01,7.419066050830558368e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.782600577730509883e+01,6.458809872814924802e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.822784332622002523e+01,5.413774899921129702e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.840431065910736663e+01,4.293508748774293338e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.838929636607457496e+01,3.107550777940247144e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.821668903722914479e+01,1.865440345984772819e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.792037726267859910e+01,5.767168114736520579e-01,1.500000000000000000e+00,1.500000000000000000e+00
5.753424963253041824e+01,-7.490804670272908083e-01,1.500000000000000000e+00,1.500000000000000000e+00
5.709219473689206836e+01,-2.102412130952330926e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.662810116587107245e+01,-3.473738821735651072e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.617585750957491086e+01,-4.853521180811455338e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.576935235811107816e+01,-6.232219849613976237e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.544247430158705470e+01,-7.600295469577403651e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.522911193011036346e+01,-8.948208682135948777e+00,1.500000000000000000e+00,1.500000000000000000e+00
