# x,y,right_width,left_width
4.574848563743016427e+01,-2.113239088247075870e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.592698467714122046e+01,-2.307346172633920389e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.578293306835648480e+01,-2.490160778224695548e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.522442480829580802e+01,-2.659485106217120176e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.431040917504266474e+01,-2.817568551926220266e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.311258471128611802e+01,-2.967036357334292518e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.170264995971524513e+01,-3.110513764423626526e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.015230346301908071e+01,-3.250626015176524675e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.853324376388675887e+01,-3.389998351575282243e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.691716940500725741e+01,-3.531256015602194509e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.537577892906969623e+01,-3.677024249239558173e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.397168250171741022e+01,-3.829573509645642559e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.271283083817485249e+01,-3.989040501890704604e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.158683711615638856e+01,-4.154768010454952787e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.058128037045893421e+01,-4.326097486974589401e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.968373963587922759e+01,-4.502370383085808214e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.888179394721412052e+01,-4.682928150424800151e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.816302233926042931e+01,-4.867112240627767505e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.751500384681495603e+01,-5.054264105330902623e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.692531750467455254e+01,-5.243725196170403535e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.638154234763599248e+01,-5.434836964782465429e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.587125741049611349e+01,-5.626940862803277810e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.538204172805171766e+01,-5.819378341869044391e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.490147433509964969e+01,-6.011490853615957519e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.441713426643668328e+01,-6.202619849680215225e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.391660055685966313e+01,-6.392106781698005591e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.338745224116543397e+01,-6.579293101305536595e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.281726835415074817e+01,-6.763520260138986373e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.219362824911130616e+01,-6.944129742769969482e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.150687476764765194e+01,-7.120748801207999179e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.075683634952616075e+01,-7.293985576392073256e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.994537503859265826e+01,-7.464658500662274321e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.907435287869305540e+01,-7.633586006358702036e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.814563191367319916e+01,-7.801586525821436169e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.716107418737891521e+01,-7.969478491390579222e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.612254174365610737e+01,-8.138080335406219490e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.503189662635059420e+01,-8.308210490208439580e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.389100087930822980e+01,-8.480687388137330629e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.270171654637496061e+01,-8.656329461532986613e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.146584727418666461e+01,-8.835551147914848968e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.018495270996680802e+01,-9.017078884655303739e+01,1.500000000000000000e+00,1.500000000000000000e+00
8.860528783488518911e+00,-9.199198308616398378e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.494071424337633403e+00,-9.380195055364545453e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.087076562100001809e+00,-9.558354760466154687e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.641040126361431817e+00,-9.731963059487635803e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.157458046707716903e+00,-9.899305587995395683e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.637826252724757126e+00,-1.005866798155584405e+02,1.500000000000000000e+00,1.500000000000000000e+00
8.364067399831753846e-02,-1.020833587573538495e+02,1.500000000000000000e+00,1.500000000000000000e+00
-1.503602759885687590e+00,-1.034659490610043378e+02,1.500000000000000000e+00,1.500000000000000000e+00
-3.122408119341507415e+00,-1.047173070821740026e+02,1.500000000000000000e+00,1.500000000000000000e+00
-4.771279474783284513e+00,-1.058202891765268276e+02,1.500000000000000000e+00,1.500000000000000000e+00
-6.448720896625200538e+00,-1.067577516997270521e+02,1.500000000000000000e+00,1.500000000000000000e+00
-8.153236455281419381e+00,-1.075125510074386597e+02,1.500000000000000000e+00,1.500000000000000000e+00
-9.883330221166051643e+00,-1.080675434553257190e+02,1.500000000000000000e+00,1.500000000000000000e+00
-1.163750626469335003e+01,-1.084055853990524412e+02,1.500000000000000000e+00,1.500000000000000000e+00
-1.341426865627747489e+01,-1.085095331942828381e+02,1.500000000000000000e+00,1.500000000000000000e+00
-1.521212146633255102e+01,-1.083622431966809785e+02,1.500000000000000000e+00,1.500000000000000000e+00
-1.702949113873054543e+01,-1.079532874530790281e+02,1.500000000000000000e+00,1.500000000000000000e+00
-1.886412662232814696e+01,-1.073308500154100926e+02,1.500000000000000000e+00,1.500000000000000000e+00
-2.071342723957951293e+01,-1.065733621020660422e+02,1.500000000000000000e+00,1.500000000000000000e+00
-2.257478939984915201e+01,-1.057595069510281718e+02,1.500000000000000000e+00,1.500000000000000000e+00
-2.444560951250165459e+01,-1.049679678002777194e+02,1.500000000000000000e+00,1.500000000000000000e+00
-2.632328398690155069e+01,-1.042774278877958380e+02,1.500000000000000000e+00,1.500000000000000000e+00
-2.820520923241342004e+01,-1.037665704515639362e+02,1.500000000000000000e+00,1.500000000000000000e+00
-3.008878165840188856e+01,-1.035140787295631100e+02,1.500000000000000000e+00,1.500000000000000000e+00
-3.197199124509188906e+01,-1.035817216809838470e+02,1.500000000000000000e+00,1.500000000000000000e+00
-3.385653329620217988e+01,-1.039256820936587786e+02,1.500000000000000000e+00,1.500000000000000000e+00
-3.574553022489218534e+01,-1.044614761247695043e+02,1.500000000000000000e+00,1.500000000000000000e+00
-3.764210744919986240e+01,-1.051045343050711409e+02,1.500000000000000000e+00,1.500000000000000000e+00
-3.954939038716316446e+01,-1.057702871653185497e+02,1.500000000000000000e+00,1.500000000000000000e+00
-4.147050445681998099e+01,-1.063741652362668475e+02,1.500000000000000000e+00,1.500000000000000000e+00
-4.340857507620829381e+01,-1.068315990486711229e+02,1.500000000000000000e+00,1.500000000000000000e+00
-4.536672766336597817e+01,-1.070580191332863222e+02,1.500000000000000000e+00,1.500000000000000000e+00
-4.734808763633099460e+01,-1.069688560208675909e+02,1.500000000000000000e+00,1.500000000000000000e+00
-4.933407042145539378e+01,-1.064991707375371419e+02,1.500000000000000000e+00,1.500000000000000000e+00
-5.121000752948222612e+01,-1.056709048060816798e+02,1.500000000000000000e+00,1.500000000000000000e+00
-5.283465768923664285e+01,-1.045300272514574687e+02,1.500000000000000000e+00,1.500000000000000000e+00
-5.406751136963538329e+01,-1.031224994745579551e+02,1.500000000000000000e+00,1.500000000000000000e+00
-5.483348896849467735e+01,-1.014935276759448328e+02,1.500000000000000000e+00,1.500000000000000000e+00
-5.517369056482107226e+01,-9.968697709593048728e+01,1.500000000000000000e+00,1.500000000000000000e+00
-5.514116003826212165e+01,-9.774657511800303666e+01,1.500000000000000000e+00,1.500000000000000000e+00
-5.478894126846546442e+01,-9.571604912565074130e+01,1.500000000000000000e+00,1.500000000000000000e+00
-5.417007813507859026e+01,-9.363912650236174784e+01,1.500000000000000000e+00,1.500000000000000000e+00
-5.333761451774908124e+01,-9.155953463162417449e+01,1.500000000000000000e+00,1.500000000000000000e+00
-5.234459429612455494e+01,-8.952100089692622475e+01,1.500000000000000000e+00,1.500000000000000000e+00
-5.124406134985250105e+01,-8.756725268175604526e+01,1.500000000000000000e+00,1.500000000000000000e+00
-5.008811345904378953e+01,-8.574121264864943726e+01,1.500000000000000000e+00,1.500000000000000000e+00
-4.889939303492320732e+01,-8.406074969826799759e+01,1.500000000000000000e+00,1.500000000000000000e+00
-4.766604723461098558e+01,-8.251439220984021006e+01,1.500000000000000000e+00,1.500000000000000000e+00
-4.637426124944040851e+01,-8.108899977943237047e+01,1.500000000000000000e+00,1.500000000000000000e+00
-4.501022027074463949e+01,-7.977143200311057569e+01,1.500000000000000000e+00,1.500000000000000000e+00
-4.356010948985688458e+01,-7.854854847694114994e+01,1.500000000000000000e+00,1.500000000000000000e+00
-4.201011409811038533e+01,-7.740720879699036061e+01,1.500000000000000000e+00,1.500000000000000000e+00
-4.034641928683834067e+01,-7.633427255932433297e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.855521024737401348e+01,-7.531659936000947653e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.662335440452975632e+01,-7.434101566969941643e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.456554442394911320e+01,-7.339299692218598636e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.243339160269577093e+01,-7.245622599060543223e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.028105385812536809e+01,-7.151426209856626315e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.816268910759362853e+01,-7.055066446967710192e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.613245526845608424e+01,-6.954899232754632976e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.424451025806845195e+01,-6.849280489578258369e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.255301199378637023e+01,-6.736566139799431596e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.111211839296552739e+01,-6.615112105779006413e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.997598737296156202e+01,-6.483274309877843677e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.919877685113009136e+01,-6.339408674456782933e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.883464474482679663e+01,-6.181871121876682196e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.893078619656323269e+01,-6.009532433387177264e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.945575040940086708e+01,-5.827078824730456574e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.032841678732588520e+01,-5.642869319994599664e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.146688365541282906e+01,-5.465320699755493195e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.278923678753151449e+01,-5.302843489854581094e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.420267246014624263e+01,-5.158421572529961452e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.558358898230995848e+01,-5.019691051639902923e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.680297813651475280e+01,-4.871593756763049043e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.773350742170697458e+01,-4.699417959629590769e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.830521594174194533e+01,-4.500313092724915975e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.851846239285361762e+01,-4.285966651235651170e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.837790444958278258e+01,-4.068954912749781272e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.788819978647018161e+01,-3.861854154855284094e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.705400607805663071e+01,-3.677240655140143133e+01,1.500000000000000000e+00,1.500000000000000000e+00
